"","url","isPhishing","special_chars","at_chars","double_slash_chars","dash_chars","numbers"
"1434","http://qepnk.bhsav.com","Y",5,0,1,0,0
"1435","http://qfptd.cpyrg.com","Y",5,0,1,0,0
"1436","bit.ly/3NXOv9V","Y",2,0,0,0,2
"1437","http://jfcvec.iwnx.skin","Y",5,0,1,0,0
"1438","http://vrzi8.lepxt.hair","Y",5,0,1,0,1
"1439","http://n14.tc4l.buzz","Y",5,0,1,0,3
"1440","kucoinuv.com","Y",1,0,0,0,0
"1441","http://cc07.dnf6.buzz","Y",5,0,1,0,3
"1442","http://y08.r2mg.black","Y",5,0,1,0,3
"1443","http://s07.vgl6.black","Y",5,0,1,0,3
"1444","http://gfcexc.hxnis.casa","Y",5,0,1,0,0
"1445","http://y02.v2te.black","Y",5,0,1,0,3
"1446","http://vtzq.hnztu.beauty","Y",5,0,1,0,0
"1447","http://h52s.poen.hair","Y",5,0,1,0,2
"1448","http://erex2.xbrz.skin","Y",5,0,1,0,1
"1449","http://fyn1.ztex.miami","Y",5,0,1,0,1
"1450","http://uvvs.onme.asia","Y",5,0,1,0,0
"1451","http://oidt6.hnztu.beauty","Y",5,0,1,0,1
"1452","http://jtyfdc.xbrz.skin","Y",5,0,1,0,0
"1453","http://oidt6.hnztu.beauty","Y",5,0,1,0,1
"1454","http://bit.ly/3OjdJhz","Y",5,0,1,0,1
"1455","http://htys3.oiwx.hair","Y",5,0,1,0,1
"1456","http://khjtfg.ung.gen.in","Y",6,0,1,0,0
"1457","http://yfmuc.emlgy.quest","Y",5,0,1,0,0
"1458","http://nat1.retbz.website","Y",5,0,1,0,1
"1459","http://m06.k8ny.buzz","Y",5,0,1,0,3
"1460","http://c23.em4d.buzz","Y",5,0,1,0,3
"1461","http://fdtr.mztrs.hair","Y",5,0,1,0,0
"1462","http://t2m.kr/fCQUf","Y",5,0,1,0,1
"1463","http://oidt6.hnztu.beauty","Y",5,0,1,0,1
"1464","http://n04.k8ny.buzz","Y",5,0,1,0,3
"1465","http://jifch.cpyrg.com","Y",5,0,1,0,0
"1466","http://govk.kro.kr","Y",5,0,1,0,0
"1467","http://eani.mztrs.hair","Y",5,0,1,0,0
"1468","http://ghfe.smrx.hair","Y",5,0,1,0,0
"1469","http://cefr.unex.hair","Y",5,0,1,0,0
"1470","http://hhdf.eiux.hair","Y",5,0,1,0,0
"1471","http://m07.fn3p.win","Y",5,0,1,0,3
"1472","http://dvrx.pkioz.hair","Y",5,0,1,0,0
"1473","http://n12.nbu3.us","Y",5,0,1,0,3
"1474","http://m08.em4d.buzz","Y",5,0,1,0,3
"1475","http://mict6.olpew.beauty","Y",5,0,1,0,1
"1476","http://ston.dgef.miami","Y",5,0,1,0,0
"1477","http://os06.ux2l.black","Y",5,0,1,0,3
"1478","http://jcsqwz.iwnx.skin","Y",5,0,1,0,0
"1479","http://cefr.unex.hair","Y",5,0,1,0,0
"1480","http://hfdec.smrx.hair","Y",5,0,1,0,0
"1481","http://n13.nbu3.us","Y",5,0,1,0,3
"1482","http://rglo2.pkioz.hair","Y",5,0,1,0,1
"1483","http://han.gl/FXWWH","Y",5,0,1,0,0
"1484","http://gfwsc.smrx.hair","Y",5,0,1,0,0
"1485","ccs.io3v.media","Y",2,0,0,0,1
"1486","http://ghfe.smrx.hair","Y",5,0,1,0,0
"1487","http://sy08.x8jh.buzz","Y",5,0,1,0,3
"1488","http://imnc.townr.kr","Y",5,0,1,0,0
"1489","http://gdss3333.bgsi.hair","Y",5,0,1,0,4
"1490","http://giox.wguio.gay","Y",5,0,1,0,0
"1491","http://cet1.unex.hair","Y",5,0,1,0,1
"1492","http://iress.xbrz.skin","Y",5,0,1,0,0
"1493","https://bit.ly/3QpZids","Y",5,0,1,0,1
"1494","https://han.gl/RXsPQ","Y",5,0,1,0,0
"1495","http://cgrbz.cpyrg.com","Y",5,0,1,0,0
"1496","http://tfgss.zuex.hair","Y",5,0,1,0,0
"1497","http://hrd3.wovu4.hair","Y",5,0,1,0,2
"1498","http://sy18.fpr4.eu","Y",5,0,1,0,3
"1499","http://b06.rm0e.us","Y",5,0,1,0,3
"1500","http://n18.dz6i.eu","Y",5,0,1,0,3
"1501","http://ghfdwe3.usocn.casa","Y",5,0,1,0,1
"1502","http://x14.k4zu.buzz","Y",5,0,1,0,3
"1503","http://fipz.spoan.beauty","Y",5,0,1,0,0
"1504","http://gdg2.onts.hair","Y",5,0,1,0,1
"1505","http://b05.v2te.black","Y",5,0,1,0,3
"1506","http://y02.r2mg.black","Y",5,0,1,0,3
"1507","http://ghfe.smrx.hair","Y",5,0,1,0,0
"1508","http://gjrex.sorw.quest","Y",5,0,1,0,0
"1509","http://c05.k8ny.buzz","Y",5,0,1,0,3
"1510","http://cn02.f4bg.blog","Y",5,0,1,0,3
"1511","http://b14.gaw2.eu","Y",5,0,1,0,3
"1512","http://ny19.ml4t.eu","Y",5,0,1,0,3
"1513","http://by23.ghh0.eu","Y",5,0,1,0,3
"1514","http://gdscd.mskr.hair","Y",5,0,1,0,0
"1515","http://gfdsfs.hsnr.hair","Y",5,0,1,0,0
"1516","http://hrxc.woui.hair","Y",5,0,1,0,0
"1517","http://gdcv.ssao.hair","Y",5,0,1,0,0
"1518","http://jhfgx.modu.hair","Y",5,0,1,0,0
"1519","http://hfcx.usnv.hair","Y",5,0,1,0,0
"1520","http://gdcg.nsio.hair","Y",5,0,1,0,0
"1521","http://grc.hnu5.hair","Y",5,0,1,0,1
"1522","http://hgv4.run6.hair","Y",5,0,1,0,2
"1523","http://ghfde.zbcu.hair","Y",5,0,1,0,0
"1524","http://red2d.onas2.hair","Y",5,0,1,0,2
"1525","http://hgdc.wovu4.hair","Y",5,0,1,0,1
"1526","http://gddvw.ztos.hair","Y",5,0,1,0,0
"1527","http://gdvd.usnk1.hair","Y",5,0,1,0,1
"1528","http://derds.gzms.hair","Y",5,0,1,0,0
"1529","http://htdcv.ztus.hair","Y",5,0,1,0,0
"1530","http://yfecv.zuex.hair","Y",5,0,1,0,0
"1531","http://ytrvs.ponm3.hair","Y",5,0,1,0,1
"1532","http://jfsdx.xsoc.hair","Y",5,0,1,0,0
"1533","http://jgr.nhu7.hair","Y",5,0,1,0,1
"1534","http://gex.sun8.hair","Y",5,0,1,0,1
"1535","http://bcvsx.yowx.hair","Y",5,0,1,0,0
"1536","http://drozj.cpyrg.com","Y",5,0,1,0,0
"1537","http://bfcs.yowx.hair","Y",5,0,1,0,0
"1538","http://gfde2.onas2.hair","Y",5,0,1,0,2
"1539","http://ghtc32.ponm3.hair","Y",5,0,1,0,3
"1540","http://gr3dq.usnk1.hair","Y",5,0,1,0,2
"1541","http://hfgw.nhu7.hair","Y",5,0,1,0,1
"1542","http://htyf2x.wovu4.hair","Y",5,0,1,0,2
"1543","http://ku5r.hnu5.hair","Y",5,0,1,0,2
"1544","http://yfecv.zuex.hair","Y",5,0,1,0,0
"1545","http://hfcx.usnv.hair","Y",5,0,1,0,0
"1546","http://jhfcv.nsio.hair","Y",5,0,1,0,0
"1547","http://hgdcv.onme.asia","Y",5,0,1,0,0
"1548","http://jkrc.oksn.miami","Y",5,0,1,0,0
"1549","http://jhfcv.nsio.hair","Y",5,0,1,0,0
"1550","http://fecv.xsoc.hair","Y",5,0,1,0,0
"1551","http://jgdex.yowx.hair","Y",5,0,1,0,0
"1552","http://ghfde.zbcu.hair","Y",5,0,1,0,0
"1553","http://htdcv.ztus.hair","Y",5,0,1,0,0
"1554","http://hgsd.zuex.hair","Y",5,0,1,0,0
"1555","http://ghe23.ponm3.hair","Y",5,0,1,0,3
"1556","http://gr3dq.usnk1.hair","Y",5,0,1,0,2
"1557","http://d3d3c.wovu4.hair","Y",5,0,1,0,3
"1558","http://jgr.nhu7.hair","Y",5,0,1,0,1
"1559","http://ku5r.hnu5.hair","Y",5,0,1,0,2
"1560","http://bfcs.yowx.hair","Y",5,0,1,0,0
"1561","http://gr3dq.usnk1.hair","Y",5,0,1,0,2
"1562","http://gex.sun8.hair","Y",5,0,1,0,1
"1563","http://hgrcex.zuex.hair","Y",5,0,1,0,0
"1564","http://ufsc.xnod.hair","Y",5,0,1,0,0
"1565","http://uycv.xvys.hair","Y",5,0,1,0,0
"1566","http://ht42s.usoc.hair","Y",5,0,1,0,2
"1567","http://rfsf2.uisn.hair","Y",5,0,1,0,1
"1568","http://t5sghs.ztis.casa","Y",5,0,1,0,1
"1569","jffcv.nsio.hair","Y",2,0,0,0,0
"1570","http://iyuyfg3.sous.hair","Y",5,0,1,0,1
"1571","http://73gh.shoc.hair","Y",5,0,1,0,2
"1572","http://g37sc.guso.hair","Y",5,0,1,0,2
"1573","http://gdddbv.ounc.casa","Y",5,0,1,0,0
"1574","http://ytrd3.oshc.beauty","Y",5,0,1,0,1
"1575","http://hgrcex.zuex.hair","Y",5,0,1,0,0
"1576","http://hhdf.eiux.hair","Y",5,0,1,0,0
"1577","http://gfwsc.smrx.hair","Y",5,0,1,0,0
"1578","http://gcbec.unex.hair","Y",5,0,1,0,0
"1579","http://gdg2.onts.hair","Y",5,0,1,0,1
"1580","http://hyfc.sun8.hair","Y",5,0,1,0,1
"1581","http://ku5r.hnu5.hair","Y",5,0,1,0,2
"1582","http://8gsc.ztus.hair","Y",5,0,1,0,1
"1583","http://ghjrx.zbcu.hair","Y",5,0,1,0,0
"1584","http://hgv4.run6.hair","Y",5,0,1,0,2
"1585","http://d3d3c.wovu4.hair","Y",5,0,1,0,3
"1586","http://b05.gaw2.eu","Y",5,0,1,0,3
"1587","http://gt4a.nhu7.hair","Y",5,0,1,0,2
"1588","http://hgrt32.onas2.hair","Y",5,0,1,0,3
"1589","http://ghe23.ponm3.hair","Y",5,0,1,0,3
"1590","http://jhrdcv.xsoc.hair","Y",5,0,1,0,0
"1591","http://8fdcs.ztos.hair","Y",5,0,1,0,1
"1592","http://s18.x8jh.buzz","Y",5,0,1,0,3
"1593","http://htd3.usnk1.hair","Y",5,0,1,0,2
"1594","http://uyc5.xvys.hair","Y",5,0,1,0,1
"1595","http://hfe3.xnod.hair","Y",5,0,1,0,1
"1596","http://jhgcv.usoc.hair","Y",5,0,1,0,0
"1597","http://jyr381.sous.hair","Y",5,0,1,0,3
"1598","http://gs25s.uisn.hair","Y",5,0,1,0,2
"1599","http://jgdex.yowx.hair","Y",5,0,1,0,0
"1600","http://hrxc.woui.hair","Y",5,0,1,0,0
"1601","http://hgex.esio.ltd","Y",5,0,1,0,0
"1602","http://hgsd.zues.hair","Y",5,0,1,0,0
"1603","http://gdsv.ssao.hair","Y",5,0,1,0,0
"1604","http://gfdsts.hsnr.hair","Y",5,0,1,0,0
"1605","http://gdcg.nsio.hair","Y",5,0,1,0,0
"1606","http://jgr.nhu7.hair","Y",5,0,1,0,1
"1607","http://g7s.ztus.hair","Y",5,0,1,0,1
"1608","http://htf34.wovu4.hair","Y",5,0,1,0,3
"1609","http://ku5r.hnu5.hair","Y",5,0,1,0,2
"1610","http://jhfcv.nsio.hair","Y",5,0,1,0,0
"1611","http://tfgss.zuex.hair","Y",5,0,1,0,0
"1612","http://ghtc32.ponm3.hair","Y",5,0,1,0,3
"1613","http://hgfc.run6.hair","Y",5,0,1,0,1
"1614","http://ukycx.ztos.hair","Y",5,0,1,0,0
"1615","http://yex3.sun8.hair","Y",5,0,1,0,2
"1616","http://ghrv.gzms.hair","Y",5,0,1,0,0
"1617","http://g3xf.usnk1.hair","Y",5,0,1,0,2
"1618","http://n11.dz6i.eu","Y",5,0,1,0,3
"1619","http://gfdsfs.hsnr.hair","Y",5,0,1,0,0
"1620","http://ghrv.gzms.hair","Y",5,0,1,0,0
"1621","http://ikop.jdtr.beauty","Y",5,0,1,0,0
"1622","http://usdv.xnod.hair","Y",5,0,1,0,0
"1623","http://gdbe.xvys.hair","Y",5,0,1,0,0
"1624","http://hgex.esio.ltd","Y",5,0,1,0,0
"1625","http://yt39.ouck.asia","Y",5,0,1,0,2
"1626","http://yt39.ouck.asia","Y",5,0,1,0,2
"1627","http://yt39.ouck.asia","Y",5,0,1,0,2
"1628","http://fwzqn.bhsav.com","Y",5,0,1,0,0
"1629","jhfcv.nsio.hair","Y",2,0,0,0,0
"1630","http://usdv.xnod.hair","Y",5,0,1,0,0
"1631","http://gdbe.xvys.hair","Y",5,0,1,0,0
"1632","http://jhfcv.nsio.hair","Y",5,0,1,0,0
"1633","http://usdv.xnod.hair","Y",5,0,1,0,0
"1634","http://gdbe.xvys.hair","Y",5,0,1,0,0
"1635","http://gft.ztex.fsdd","Y",5,0,1,0,0
"1636","http://gfdg.oeoil.gdf","Y",5,0,1,0,0
"1637","http://yt39.ouck.asia","Y",5,0,1,0,2
"1638","http://yt39.ouck.asia","Y",5,0,1,0,2
"1639","bit.ly/3gdaeOB","Y",2,0,0,0,1
"1640","http://jyhf31.xvys.hair","Y",5,0,1,0,2
"1641","http://bit.ly/3QczYri","Y",5,0,1,0,1
"1642","http://hddce2.xmue.hair","Y",5,0,1,0,1
"1643","http://uvvs.onme.asia","Y",5,0,1,0,0
"1644","http://ikop.usoc.hair","Y",5,0,1,0,0
"1645","http://gt4a.nhu7.hair","Y",5,0,1,0,2
"1646","http://hrd3.wovu4.hair","Y",5,0,1,0,2
"1647","http://jhfgx.modu.hair","Y",5,0,1,0,0
"1648","http://jyve.sun8.hair","Y",5,0,1,0,1
"1649","http://TRgf.ptks.hair","Y",5,0,1,0,0
"1650","http://jku5.iadk.hair","Y",5,0,1,0,1
"1651","http://jkhf.nhu7.hair","Y",5,0,1,0,1
"1652","http://hrtd3.guso.hair","Y",5,0,1,0,1
"1653","http://h6y4.fsth.hair","Y",5,0,1,0,2
"1654","http://gfde2.onas2.hair","Y",5,0,1,0,2
"1655","http://kgve.run6.hair","Y",5,0,1,0,1
"1656","http://gdvd.usnk1.hair","Y",5,0,1,0,1
"1657","http://8jsda.zbcu.hair","Y",5,0,1,0,1
"1658","http://hde2.osso.beauty","Y",5,0,1,0,1
"1659","http://ytrd3.oshc.beauty","Y",5,0,1,0,1
"1660","http://b02.gaw2.eu","Y",5,0,1,0,3
"1661","http://h4rxa.cksy.hair","Y",5,0,1,0,1
"1662","http://gsdve.euox.hair","Y",5,0,1,0,0
"1663","http://yfecv.zuex.hair","Y",5,0,1,0,0
"1664","http://gdvxs.xsoc.hair","Y",5,0,1,0,0
"1665","http://dcvx.xvys.hair","Y",5,0,1,0,0
"1666","http://nb14.bfz7.blog","Y",5,0,1,0,3
"1667","http://hrtd3.guso.hair","Y",5,0,1,0,1
"1668","http://hgy31.nhu7.hair","Y",5,0,1,0,3
"1669","http://jydv3.hsnu.miami","Y",5,0,1,0,1
"1670","http://ghtc32.ponm3.hair","Y",5,0,1,0,3
"1671","http://yt39.ouck.asia","Y",5,0,1,0,2
"1672","https://bit.ly/3hxuz1o","Y",5,0,1,0,2
"1673","bit.ly/3gdaeOB","Y",2,0,0,0,1
"1674","http://han.gl/vrBsK","Y",5,0,1,0,0
"1675","http://bit.ly/3IZCSwB","Y",5,0,1,0,1
"1676","http://ghfde.zbcu.hair","Y",5,0,1,0,0
"1677","http://on07.ghh0.eu","Y",5,0,1,0,3
"1678","http://gftedwx.ounc.casa","Y",5,0,1,0,0
"1679","http://hfe3.xnod.hair","Y",5,0,1,0,1
"1680","http://ofad.nshi.miami","Y",5,0,1,0,0
"1681","http://hfgw.nhu7.hair","Y",5,0,1,0,1
"1682","http://hgffe2.nduk.casa","Y",5,0,1,0,1
"1683","http://fdsd3.ponm3.hair","Y",5,0,1,0,2
"1684","http://jgdex.yowx.hair","Y",5,0,1,0,0
"1685","http://jtyrx.uenx.hair","Y",5,0,1,0,0
"1686","http://hrt31.ptks.hair","Y",5,0,1,0,2
"1687","http://hjgg.run6.hair","Y",5,0,1,0,1
"1688","http://cdty.hnztu.beauty","Y",5,0,1,0,0
"1689","http://ukycx.ztos.hair","Y",5,0,1,0,0
"1690","http://gex.sun8.hair","Y",5,0,1,0,1
"1691","http://mo382.sous.hair","Y",5,0,1,0,3
"1692","http://y16.r2mg.black","Y",5,0,1,0,3
"1693","http://hrtd3.guso.hair","Y",5,0,1,0,1
"1694","http://jhgdg.ung.gen.in","Y",6,0,1,0,0
"1695","http://he2.osso.beauty","Y",5,0,1,0,1
"1696","http://opb72.twkx.asia","Y",5,0,1,0,2
"1697","http://jhrx5.oiwx.hair","Y",5,0,1,0,1
"1698","http://73gh.shoc.hair","Y",5,0,1,0,2
"1699","http://t5sghs.ztis.casa","Y",5,0,1,0,1
"1700","http://ikop.jdtr.beauty","Y",5,0,1,0,0
"1701","http://bvvex.sxue.hair","Y",5,0,1,0,0
"1702","http://53sf.sous.hair","Y",5,0,1,0,2
"1703","https://creazilla.com/ko/nodes/47558-clipart","Y",8,0,1,1,5
"1704","http://jhrdcv.xsoc.hair","Y",5,0,1,0,0
"1705","https://bit.ly/3UH5qQP","Y",5,0,1,0,2
"1706","https://han.gl/kIgIM","Y",5,0,1,0,0
"1707","http://unx1.msoe.hair","Y",5,0,1,0,1
"1708","http://jydsqz.oshr.casa","Y",5,0,1,0,0
"1709","http://b14.gaw2.eu","Y",5,0,1,0,3
"1710","http://jhfcv.nsio.hair","Y",5,0,1,0,0
"1711","http://yfecv.zuex.hair","Y",5,0,1,0,0
"1712","http://8gsc.ztus.hair","Y",5,0,1,0,1
"1713","http://gddvw.ztos.hair","Y",5,0,1,0,0
"1714","http://fgddf.gzms.hair","Y",5,0,1,0,0
"1715","http://g3xf.usnk1.hair","Y",5,0,1,0,2
"1716","http://hgdc.wovu4.hair","Y",5,0,1,0,1
"1717","http://gftedwx.ounc.casa","Y",5,0,1,0,0
"1718","http://tdcezc.nduk.casa","Y",5,0,1,0,0
"1719","http://gfffche.xybk.casa","Y",5,0,1,0,0
"1720","http://opb72.twkx.asia","Y",5,0,1,0,2
"1721","http://trcs.sous.hair","Y",5,0,1,0,0
"1722","http://hrt31.ptks.hair","Y",5,0,1,0,2
"1723","http://urd24.xnod.hair","Y",5,0,1,0,2
"1724","http://uyds.cksy.hair","Y",5,0,1,0,0
"1725","http://jtyrx.uenx.hair","Y",5,0,1,0,0
"1726","http://4dca.ztos.hair","Y",5,0,1,0,1
"1727","http://hgx.sun8.hair","Y",5,0,1,0,1
"1728","http://vrzi8.lepxt.hair","Y",5,0,1,0,1
"1729","http://ytrd3.sous.hair","Y",5,0,1,0,1
"1730","http://uitfv.iwnx.skin","Y",5,0,1,0,0
"1731","http://ghjrx.zbcu.hair","Y",5,0,1,0,0
"1732","http://hde2.osso.beauty","Y",5,0,1,0,1
"1733","http://hdvec.oshr.casa","Y",5,0,1,0,0
"1734","http://htf34.wovu4.hair","Y",5,0,1,0,3
"1735","http://ikop.usoc.hair","Y",5,0,1,0,0
"1736","http://h4rxa.cksy.hair","Y",5,0,1,0,1
"1737","http://gfde2.onas2.hair","Y",5,0,1,0,2
"1738","http://b03.rm0e.us","Y",5,0,1,0,3
"1739","http://sloiz.uisn.hair","Y",5,0,1,0,0
"1740","http://jhfgx.modu.hair","Y",5,0,1,0,0
"1741","http://jkrc.oksn.miami","Y",5,0,1,0,0
"1742","http://fggd.oiwx.hair/","Y",6,0,1,0,0
"1743","http://jyve.sun8.hair","Y",5,0,1,0,1
"1744","http://hgfvwe.pinb.hair","Y",5,0,1,0,0
"1745","http://jexgr.xnud.uno","Y",5,0,1,0,0
"1746","http://grc.hnu5.hair","Y",5,0,1,0,1
"1747","http://jhgcv.usoc.hair","Y",5,0,1,0,0
"1748","http://jtgv.sun8.hair","Y",5,0,1,0,1
"1749","http://hfcx.usnv.hair","Y",5,0,1,0,0
"1750","https://bit.ly/3MAuV2v","Y",5,0,1,0,2
"1751","http://wyrif.bhsav.com","Y",5,0,1,0,0
"1752","http://hgyre32.ztis.casa","Y",5,0,1,0,2
"1753","http://s32.u9dw.black","Y",5,0,1,0,3
"1754","http://jtgv.sun8.hair","Y",5,0,1,0,1
"1755","http://nb25.nx0q.black","Y",5,0,1,0,3
"1756","http://oidt6.hnztu.beauty","Y",5,0,1,0,1
"1757","http://gdg2.onts.hair","Y",5,0,1,0,1
"1758","http://jyr381.sous.hair","Y",5,0,1,0,3
"1759","http://hrd3.wovu4.hair","Y",5,0,1,0,2
"1760","http://8fdcs.ztos.hair","Y",5,0,1,0,1
"1761","http://oxhzq.bhsav.com","Y",5,0,1,0,0
"1762","http://oxhzq.bhsav.com","Y",5,0,1,0,0
"1763","http://fpgge.emdvv.com","Y",5,0,1,0,0
"1764","http://g3xf.usnk1.hair","Y",5,0,1,0,2
"1765","http://53sf.sous.hair","Y",5,0,1,0,2
"1766","http://gdcv.ssao.hair","Y",5,0,1,0,0
"1767","http://gdddbv.ounc.casa","Y",5,0,1,0,0
"1768","http://mo382.sous.hair","Y",5,0,1,0,3
"1769","https://han.gl/MIySt","Y",5,0,1,0,0
"1770","http://sdfgd.modu.hair","Y",5,0,1,0,0
"1771","http://trcs.sous.hair","Y",5,0,1,0,0
"1772","http://derds.gzms.hair","Y",5,0,1,0,0
"1773","bis.won9.city","Y",2,0,0,0,1
"1774","http://hfrv.xybu.hair","Y",5,0,1,0,0
"1775","http://kiolz.tbio.agency","Y",5,0,1,0,0
"1776","http://hfve.wuny.casa","Y",5,0,1,0,0
"1777","http://ghsw2.lmwe.press","Y",5,0,1,0,1
"1778","http://hfrv.xybu.hair","Y",5,0,1,0,0
"1779","http://hgrc.xsoc.hair","Y",5,0,1,0,0
"1780","http://noicz.pdai.hair","Y",5,0,1,0,0
"1781","http://gex.sun8.hair","Y",5,0,1,0,1
"1782","http://noicz.pdai.hair","Y",5,0,1,0,0
"1783","http://kiolz.tbio.agency","Y",5,0,1,0,0
"1784","http://hjtccb.wuny.casa","Y",5,0,1,0,0
"1785","http://nociz.pdai.hair","Y",5,0,1,0,0
"1786","http://hjtccb.wuny.casa","Y",5,0,1,0,0
"1787","http://unetx.bit7.ink","Y",5,0,1,0,1
"1788","http://hjdc.nus7.miami","Y",5,0,1,0,1
"1789","http://htyrc.bit7.uno","Y",5,0,1,0,1
"1790","http://gtcs.nus7.miami","Y",5,0,1,0,1
"1791","http://tuc.bit7.ink","Y",5,0,1,0,1
"1792","https://nanourl.org/dRn","Y",5,0,1,0,0
"1793","http://odi.bit7.ink","Y",5,0,1,0,1
"1794","http://unetx.bit7.ink","Y",5,0,1,0,1
"1795","http://hjdc.nus7.miami","Y",5,0,1,0,1
"1796","http://htyrc.bit7.uno","Y",5,0,1,0,1
"1797","https://nuestro.link/wA","Y",5,0,1,0,0
"1798","http://jggtc.zvowu.art","Y",5,0,1,0,0
"1799","https://nanourl.org/fQs","Y",5,0,1,0,0
"1800","https://nuestro.link/ta","Y",5,0,1,0,0
"1801","http://brtz.erox.agency","Y",5,0,1,0,0
"1802","http://hfve.wuny.casa","Y",5,0,1,0,0
"1803","https://nuestro.link/ta","Y",5,0,1,0,0
"1804","https://nanourl.org/fQs","Y",5,0,1,0,0
"1805","http://hgr5x.wuny.casa","Y",5,0,1,0,1
"1806","http://noicz.pdai.hair","Y",5,0,1,0,0
"1807","http://bfzsw.nksh.beauty","Y",5,0,1,0,0
"1808","http://brtz.erox.agency","Y",5,0,1,0,0
"1809","http://hrec.wunrx.quest","Y",5,0,1,0,0
"1810","http://uotxz.emin.skin","Y",5,0,1,0,0
"1811","http://htcx.dnvi.today","Y",5,0,1,0,0
"1812","http://rvkoi.sxou.shop","Y",5,0,1,0,0
"1813","http://odi.bit7.ink","Y",5,0,1,0,1
"1814","http://hjdc.nus7.miami","Y",5,0,1,0,1
"1815","http://dklo.gwer.ltd","Y",5,0,1,0,0
"1816","http://hgbvd.sxue.hair","Y",5,0,1,0,0
"1817","http://kiolz.tbio.agency","Y",5,0,1,0,0
"1818","http://htyrc.bit7.uno","Y",5,0,1,0,1
"1819","http://uldrt.nkdt.hair","Y",5,0,1,0,0
"1820","http://hrc.wtbj.hair","Y",5,0,1,0,0
"1821","https://ko.gl/DLAGt","Y",5,0,1,0,0
"1822","http://t2m.kr/zobhz","Y",5,0,1,0,1
"1823","http://4fgz.ondue.press","Y",5,0,1,0,1
"1824","http://jggtc.zvowu.art","Y",5,0,1,0,0
"1825","http://t2m.kr/FjKHS","Y",5,0,1,0,1
"1826","http://xdiop.zaio.ltd","Y",5,0,1,0,0
"1827","https://nanourl.org/rML","Y",5,0,1,0,0
"1828","https://plush.link/yX","Y",5,0,1,0,0
"1829","https://nanourl.org/QS5","Y",5,0,1,0,1
"1830","https://plush.link/Hx","Y",5,0,1,0,0
"1831","https://nanourl.org/GfJ","Y",5,0,1,0,0
"1832","https://nanourl.org/k5z","Y",5,0,1,0,1
"1833","https://nanourl.org/rtD","Y",5,0,1,0,0
"1834","https://nanourl.org/4pP","Y",5,0,1,0,1
"1835","https://nanourl.org/Oss","Y",5,0,1,0,0
"1836","https://nanourl.org/j3g","Y",5,0,1,0,1
"1837","http://gdds2.onas2.hair","Y",5,0,1,0,2
"1838","http://jhrx5.oiwx.hair","Y",5,0,1,0,1
"1839","https://nanourl.org/dRn","Y",5,0,1,0,0
"1840","https://nanourl.org/fQs","Y",5,0,1,0,0
"1841","https://nuestro.link/iy","Y",5,0,1,0,0
"1842","https://nuestro.link/wA","Y",5,0,1,0,0
"1843","https://nuestro.link/28","Y",5,0,1,0,2
"1844","https://nuestro.link/ta","Y",5,0,1,0,0
"1845","http://jtc.uskb.casa","Y",5,0,1,0,0
"1846","http://53sf.sous.hair","Y",5,0,1,0,2
"1847","http://TRgf.ptks.hair","Y",5,0,1,0,0
"1848","http://gr3dq.usnk1.hair","Y",5,0,1,0,2
"1849","http://bfzsw.nksh.beauty","Y",5,0,1,0,0
"1850","http://hgfv.erox.agency","Y",5,0,1,0,0
"1851","http://itaf.lmve.press","Y",5,0,1,0,0
"1852","www.tonginexp.com","Y",2,0,0,0,0
"1853","http://ghrv.gzms.hair","Y",5,0,1,0,0
"1854","http://ghfd2xx.sxue.hair","Y",5,0,1,0,1
"1855","http://jyr381.sous.hair","Y",5,0,1,0,3
"1856","http://baswu.bhsav.com","Y",5,0,1,0,0
"1857","http://bvsx.nksh.beauty","Y",5,0,1,0,0
"1858","http://ncsz.erox.agency","Y",5,0,1,0,0
"1859","http://hrec.wunrx.quest","Y",5,0,1,0,0
"1860","http://uldrt.nkdt.hair","Y",5,0,1,0,0
"1861","http://htcx.dnvi.today","Y",5,0,1,0,0
"1862","http://rvkoi.sxou.shop","Y",5,0,1,0,0
"1863","http://jggtc.zvowu.art","Y",5,0,1,0,0
"1864","http://4fgz.ondue.press","Y",5,0,1,0,1
"1865","https://nanourl.org/rML","Y",5,0,1,0,0
"1866","https://nanourl.org/QS5","Y",5,0,1,0,1
"1867","https://nanourl.org/GfJ","Y",5,0,1,0,0
"1868","https://nanourl.org/j3g","Y",5,0,1,0,1
"1869","https://nanourl.org/4pP","Y",5,0,1,0,1
"1870","https://anourl.org/fq","Y",5,0,1,0,0
"1871","http://km.cjthemasj.com/p4bp1m","Y",6,0,1,0,2
"1872","https://bit.ly/3V2vnu3","Y",5,0,1,0,3
"1873","http://tk.smartsma.cn","Y",5,0,1,0,0
"1874","http://bit.ly/3PxBJOX","Y",5,0,1,0,1
"1875","https://han.gl/acFYy","Y",5,0,1,0,0
"1876","https://nuestro.link/iy","Y",5,0,1,0,0
"1877","http://8ghd.wunrx.quest","Y",5,0,1,0,1
"1878","http://tuc.bit7.ink","Y",5,0,1,0,1
"1879","http://gtcs.nus7.miami","Y",5,0,1,0,1
"1880","http://mdax.wunrx.quest","Y",5,0,1,0,0
"1881","http://brtz.erox.agency","Y",5,0,1,0,0
"1882","http://bvsx.nksh.beauty","Y",5,0,1,0,0
"1883","http://buly.kr/8paqZHE","Y",5,0,1,0,1
"1884","http://rvkoi.sxou.shop","Y",5,0,1,0,0
